,index,close
2253,2008-12-17,19.66
2254,2008-12-18,19.3
2255,2008-12-19,19.12
2256,2008-12-22,19.18
2257,2008-12-23,19.28
2258,2008-12-24,19.17
2259,2008-12-26,19.13
2260,2008-12-29,18.96
2261,2008-12-30,19.34
2262,2008-12-31,19.44
2263,2009-01-02,20.33
2264,2009-01-05,20.52
2265,2009-01-06,20.76
2266,2009-01-07,19.51
2267,2009-01-08,20.12
2268,2009-01-09,19.52
2269,2009-01-12,19.47
2270,2009-01-13,19.82
2271,2009-01-14,19.09
2272,2009-01-15,19.24
2273,2009-01-16,19.71
2274,2009-01-20,18.48
2275,2009-01-21,19.38
2276,2009-01-22,17.11
2277,2009-01-23,17.2
2278,2009-01-26,17.63
2279,2009-01-27,17.66
2280,2009-01-28,18.04
2281,2009-01-29,17.59
2282,2009-01-30,17.1
2283,2009-02-02,17.83
2284,2009-02-03,18.5
2285,2009-02-04,18.63
2286,2009-02-05,19.04
2287,2009-02-06,19.66
2288,2009-02-09,19.44
2289,2009-02-10,18.8
2290,2009-02-11,19.21
2291,2009-02-12,19.26
2292,2009-02-13,19.09
2293,2009-02-17,18.09
2294,2009-02-18,18.12
2295,2009-02-19,17.91
2296,2009-02-20,18.0
2297,2009-02-23,17.21
2298,2009-02-24,17.17
2299,2009-02-25,16.96
2300,2009-02-26,16.42
2301,2009-02-27,16.15
2302,2009-03-02,15.79
2303,2009-03-03,15.88
2304,2009-03-04,16.12
2305,2009-03-05,15.27
2306,2009-03-06,15.28
2307,2009-03-09,15.15
2308,2009-03-10,16.48
2309,2009-03-11,17.11
2310,2009-03-12,17.01
2311,2009-03-13,16.65
2312,2009-03-16,16.25
2313,2009-03-17,16.9
2314,2009-03-18,16.96
2315,2009-03-19,17.14
2316,2009-03-20,17.06
2317,2009-03-23,18.33
2318,2009-03-24,17.87
2319,2009-03-25,17.88
2320,2009-03-26,18.83
2321,2009-03-27,18.13
2322,2009-03-30,17.48
2323,2009-03-31,18.37
2324,2009-04-01,19.31
2325,2009-04-02,19.29
2326,2009-04-03,18.75
2327,2009-04-06,18.76
2328,2009-04-07,18.76
2329,2009-04-08,19.19
2330,2009-04-09,19.67
2331,2009-04-13,19.59
2332,2009-04-14,19.35
2333,2009-04-15,18.83
2334,2009-04-16,19.76
2335,2009-04-17,19.2
2336,2009-04-20,18.61
2337,2009-04-21,18.97
2338,2009-04-22,18.78
2339,2009-04-23,18.92
2340,2009-04-24,20.91
2341,2009-04-27,20.4
2342,2009-04-28,19.93
2343,2009-04-29,20.25
2344,2009-04-30,20.26
2345,2009-05-01,20.24
2346,2009-05-04,20.19
2347,2009-05-05,19.79
2348,2009-05-06,19.79
2349,2009-05-07,19.32
2350,2009-05-08,19.42
2351,2009-05-11,19.32
2352,2009-05-12,19.89
2353,2009-05-13,19.75
2354,2009-05-14,20.06
2355,2009-05-15,20.22
2356,2009-05-18,20.6
2357,2009-05-19,20.31
2358,2009-05-20,20.38
2359,2009-05-21,19.82
2360,2009-05-22,19.75
2361,2009-05-26,20.34
2362,2009-05-27,20.13
2363,2009-05-28,20.45
2364,2009-05-29,20.89
2365,2009-06-01,21.4
2366,2009-06-02,21.4
2367,2009-06-03,21.73
2368,2009-06-04,21.83
2369,2009-06-05,22.14
2370,2009-06-08,22.05
2371,2009-06-09,22.08
2372,2009-06-10,22.55
2373,2009-06-11,22.83
2374,2009-06-12,23.33
2375,2009-06-15,23.42
2376,2009-06-16,23.45
2377,2009-06-17,23.68
2378,2009-06-18,23.5
2379,2009-06-19,24.07
2380,2009-06-22,23.28
2381,2009-06-23,23.34
2382,2009-06-24,23.47
2383,2009-06-25,23.79
2384,2009-06-26,23.35
2385,2009-06-29,23.86
2386,2009-06-30,23.77
2387,2009-07-01,24.04
2388,2009-07-02,23.37
2389,2009-07-06,23.2
2390,2009-07-07,22.53
2391,2009-07-08,22.56
2392,2009-07-09,22.44
2393,2009-07-10,22.39
2394,2009-07-13,23.23
2395,2009-07-14,23.11
2396,2009-07-15,24.12
2397,2009-07-16,24.44
2398,2009-07-17,24.29
2399,2009-07-20,24.53
2400,2009-07-21,24.83
2401,2009-07-22,24.8
2402,2009-07-23,25.56
2403,2009-07-24,23.45
2404,2009-07-27,23.11
2405,2009-07-28,23.47
2406,2009-07-29,23.8
2407,2009-07-30,23.81
2408,2009-07-31,23.52
2409,2009-08-03,23.83
2410,2009-08-04,23.77
2411,2009-08-05,23.81
2412,2009-08-06,23.46
2413,2009-08-07,23.56
2414,2009-08-10,23.42
2415,2009-08-11,23.13
2416,2009-08-12,23.53
2417,2009-08-13,23.62
2418,2009-08-14,23.691999999999997
2419,2009-08-17,23.25
2420,2009-08-18,23.58
2421,2009-08-19,23.65
2422,2009-08-20,23.67
2423,2009-08-21,24.41
2424,2009-08-24,24.64
2425,2009-08-25,24.64
2426,2009-08-26,24.55
2427,2009-08-27,24.69
2428,2009-08-28,24.68
2429,2009-08-31,24.65
2430,2009-09-01,24.0
2431,2009-09-02,23.86
2432,2009-09-03,24.11
2433,2009-09-04,24.62
2434,2009-09-08,24.82
2435,2009-09-09,24.78
2436,2009-09-10,25.0
2437,2009-09-11,24.86
2438,2009-09-14,25.0
2439,2009-09-15,25.2
2440,2009-09-16,25.2
2441,2009-09-17,25.3
2442,2009-09-18,25.26
2443,2009-09-21,25.3
2444,2009-09-22,25.77
2445,2009-09-23,25.71
2446,2009-09-24,25.94
2447,2009-09-25,25.55
2448,2009-09-28,25.83
2449,2009-09-29,25.75
2450,2009-09-30,25.72
2451,2009-10-01,24.88
2452,2009-10-02,24.96
2453,2009-10-05,24.64
2454,2009-10-06,25.11
2455,2009-10-07,25.1
2456,2009-10-08,25.67
2457,2009-10-09,25.55
2458,2009-10-12,25.72
2459,2009-10-13,25.81
2460,2009-10-14,25.96
2461,2009-10-15,26.71
2462,2009-10-16,26.5
2463,2009-10-19,26.36
2464,2009-10-20,26.37
2465,2009-10-21,26.58
2466,2009-10-22,26.59
2467,2009-10-23,28.02
2468,2009-10-26,28.68
2469,2009-10-27,28.59
2470,2009-10-28,28.02
2471,2009-10-29,28.22
2472,2009-10-30,27.73
2473,2009-11-02,27.88
2474,2009-11-03,27.53
2475,2009-11-04,28.06
2476,2009-11-05,28.47
2477,2009-11-06,28.52
2478,2009-11-09,28.99
2479,2009-11-10,29.01
2480,2009-11-11,29.12
2481,2009-11-12,29.36
2482,2009-11-13,29.63
2483,2009-11-16,29.54
2484,2009-11-17,30.0
2485,2009-11-18,30.11
2486,2009-11-19,29.78
2487,2009-11-20,29.62
2488,2009-11-23,29.94
2489,2009-11-24,29.91
2490,2009-11-25,29.79
2491,2009-11-27,29.22
2492,2009-11-30,29.41
2493,2009-12-01,30.01
2494,2009-12-02,29.78
2495,2009-12-03,29.83
2496,2009-12-04,29.98
2497,2009-12-07,29.79
2498,2009-12-08,29.57
2499,2009-12-09,29.71
2500,2009-12-10,29.87
2501,2009-12-11,29.85
2502,2009-12-14,30.11
2503,2009-12-15,30.02
2504,2009-12-16,30.1
2505,2009-12-17,29.6
2506,2009-12-18,30.36
2507,2009-12-21,30.52
2508,2009-12-22,30.82
2509,2009-12-23,30.92
2510,2009-12-24,31.0
2511,2009-12-28,31.17
2512,2009-12-29,31.39
2513,2009-12-30,30.96
2514,2009-12-31,30.48
2515,2010-01-04,30.95
2516,2010-01-05,30.96
2517,2010-01-06,30.77
2518,2010-01-07,30.451999999999998
2519,2010-01-08,30.66
2520,2010-01-11,30.27
2521,2010-01-12,30.07
2522,2010-01-13,30.35
2523,2010-01-14,30.96
2524,2010-01-15,30.86
2525,2010-01-19,31.1
2526,2010-01-20,30.585
2527,2010-01-21,30.01
2528,2010-01-22,28.96
2529,2010-01-25,29.32
2530,2010-01-26,29.5
2531,2010-01-27,29.67
2532,2010-01-28,29.16
2533,2010-01-29,28.18
2534,2010-02-01,28.41
2535,2010-02-02,28.46
2536,2010-02-03,28.63
2537,2010-02-04,27.84
2538,2010-02-05,28.02
2539,2010-02-08,27.72
2540,2010-02-09,28.01
2541,2010-02-10,27.99
2542,2010-02-11,28.12
2543,2010-02-12,27.93
2544,2010-02-16,28.35
2545,2010-02-17,28.59
2546,2010-02-18,28.969
2547,2010-02-19,28.77
2548,2010-02-22,28.73
2549,2010-02-23,28.33
2550,2010-02-24,28.63
2551,2010-02-25,28.6
2552,2010-02-26,28.67
2553,2010-03-01,29.02
2554,2010-03-02,28.46
2555,2010-03-03,28.46
2556,2010-03-04,28.63
2557,2010-03-05,28.5875
2558,2010-03-08,28.63
2559,2010-03-09,28.8
2560,2010-03-10,28.97
2561,2010-03-11,29.18
2562,2010-03-12,29.27
2563,2010-03-15,29.29
2564,2010-03-16,29.37
2565,2010-03-17,29.63
2566,2010-03-18,29.61
2567,2010-03-19,29.59
2568,2010-03-22,29.6
2569,2010-03-23,29.88
2570,2010-03-24,29.65
2571,2010-03-25,30.01
2572,2010-03-26,29.66
2573,2010-03-29,29.59
2574,2010-03-30,29.77
2575,2010-03-31,29.2875
2576,2010-04-01,29.16
2577,2010-04-05,29.27
2578,2010-04-06,29.32
2579,2010-04-07,29.35
2580,2010-04-08,29.92
2581,2010-04-09,30.34
2582,2010-04-12,30.32
2583,2010-04-13,30.45
2584,2010-04-14,30.82
2585,2010-04-15,30.87
2586,2010-04-16,30.67
2587,2010-04-19,31.039
2588,2010-04-20,31.36
2589,2010-04-21,31.331999999999997
2590,2010-04-22,31.39
2591,2010-04-23,30.96
2592,2010-04-26,31.11
2593,2010-04-27,30.845
2594,2010-04-28,30.91
2595,2010-04-29,31.003
2596,2010-04-30,30.535
2597,2010-05-03,30.86
2598,2010-05-04,30.13
2599,2010-05-05,29.85
2600,2010-05-06,28.98
2601,2010-05-07,28.21
2602,2010-05-10,28.94
2603,2010-05-11,28.88
2604,2010-05-12,29.44
2605,2010-05-13,29.24
2606,2010-05-14,28.93
2607,2010-05-17,28.94
2608,2010-05-18,28.5975
2609,2010-05-19,28.24
2610,2010-05-20,27.11
2611,2010-05-21,26.84
2612,2010-05-24,26.27
2613,2010-05-25,26.07
2614,2010-05-26,25.01
2615,2010-05-27,26.0
2616,2010-05-28,25.8
2617,2010-06-01,25.89
2618,2010-06-02,26.46
2619,2010-06-03,26.86
2620,2010-06-04,25.79
2621,2010-06-07,25.29
2622,2010-06-08,25.11
2623,2010-06-09,24.79
2624,2010-06-10,25.0
2625,2010-06-11,25.66
2626,2010-06-14,25.495
2627,2010-06-15,26.5825
2628,2010-06-16,26.32
2629,2010-06-17,26.37
2630,2010-06-18,26.44
2631,2010-06-21,25.95
2632,2010-06-22,25.77
2633,2010-06-23,25.308000000000003
2634,2010-06-24,25.0
2635,2010-06-25,24.5325
2636,2010-06-28,24.31
2637,2010-06-29,23.31
2638,2010-06-30,23.01
2639,2010-07-01,23.16
2640,2010-07-02,23.27
2641,2010-07-06,23.82
2642,2010-07-07,24.3
2643,2010-07-08,24.4095
2644,2010-07-09,24.27
2645,2010-07-12,24.83
2646,2010-07-13,25.13
2647,2010-07-14,25.44
2648,2010-07-15,25.51
2649,2010-07-16,24.89
2650,2010-07-19,25.23
2651,2010-07-20,25.48
2652,2010-07-21,25.12
2653,2010-07-22,25.84
2654,2010-07-23,25.81
2655,2010-07-26,26.1
2656,2010-07-27,26.16
2657,2010-07-28,25.95
2658,2010-07-29,26.03
2659,2010-07-30,25.81
2660,2010-08-02,26.33
2661,2010-08-03,26.16
2662,2010-08-04,25.73
2663,2010-08-05,25.37
2664,2010-08-06,25.55
2665,2010-08-09,25.61
2666,2010-08-10,25.07
2667,2010-08-11,24.86
2668,2010-08-12,24.49
2669,2010-08-13,24.4
2670,2010-08-16,24.5
2671,2010-08-17,24.71
2672,2010-08-18,24.82
2673,2010-08-19,24.44
2674,2010-08-20,24.23
2675,2010-08-23,24.28
2676,2010-08-24,24.04
2677,2010-08-25,24.1
2678,2010-08-26,23.82
2679,2010-08-27,23.93
2680,2010-08-30,23.64
2681,2010-08-31,23.465
2682,2010-09-01,23.9
2683,2010-09-02,23.94
2684,2010-09-03,24.29
2685,2010-09-07,23.96
2686,2010-09-08,23.93
2687,2010-09-09,24.01
2688,2010-09-10,23.85
2689,2010-09-13,25.11
2690,2010-09-14,25.03
2691,2010-09-15,25.115
2692,2010-09-16,25.33
2693,2010-09-17,25.22
2694,2010-09-20,25.43
2695,2010-09-21,25.15
2696,2010-09-22,24.61
2697,2010-09-23,24.43
2698,2010-09-24,24.775
2699,2010-09-27,24.7325
2700,2010-09-28,24.6775
2701,2010-09-29,24.5
2702,2010-09-30,24.49
2703,2010-10-01,24.38
2704,2010-10-04,23.91
2705,2010-10-05,24.35
2706,2010-10-06,24.43
2707,2010-10-07,24.53
2708,2010-10-08,24.57
2709,2010-10-11,24.59
2710,2010-10-12,24.83
2711,2010-10-13,25.34
2712,2010-10-14,25.23
2713,2010-10-15,25.54
2714,2010-10-18,25.82
2715,2010-10-19,25.1
2716,2010-10-20,25.31
2717,2010-10-21,25.42
2718,2010-10-22,25.3775
2719,2010-10-25,25.19
2720,2010-10-26,25.9
2721,2010-10-27,26.05
2722,2010-10-28,26.28
2723,2010-10-29,26.665
2724,2010-11-01,26.95
2725,2010-11-02,27.39
2726,2010-11-03,27.03
2727,2010-11-04,27.14
2728,2010-11-05,26.85
2729,2010-11-08,26.81
2730,2010-11-09,26.95
2731,2010-11-10,26.94
2732,2010-11-11,26.68
2733,2010-11-12,26.27
2734,2010-11-15,26.2
2735,2010-11-16,25.81
2736,2010-11-17,25.57
2737,2010-11-18,25.8375
2738,2010-11-19,25.69
2739,2010-11-22,25.73
2740,2010-11-23,25.12
2741,2010-11-24,25.37
2742,2010-11-26,25.25
2743,2010-11-29,25.31
2744,2010-11-30,25.2575
2745,2010-12-01,26.04
2746,2010-12-02,26.89
2747,2010-12-03,27.02
2748,2010-12-06,26.84
2749,2010-12-07,26.87
2750,2010-12-08,27.23
2751,2010-12-09,27.08
2752,2010-12-10,27.34
2753,2010-12-13,27.245
2754,2010-12-14,27.62
2755,2010-12-15,27.85
2756,2010-12-16,27.9875
2757,2010-12-17,27.9025
2758,2010-12-20,27.81
2759,2010-12-21,28.07
2760,2010-12-22,28.1875
2761,2010-12-23,28.3
2762,2010-12-27,28.07
2763,2010-12-28,28.01
2764,2010-12-29,27.97
2765,2010-12-30,27.85
2766,2010-12-31,27.91
2767,2011-01-03,27.98
2768,2011-01-04,28.0875
2769,2011-01-05,28.0
2770,2011-01-06,28.82
2771,2011-01-07,28.6
2772,2011-01-10,28.22
2773,2011-01-11,28.11
2774,2011-01-12,28.55
2775,2011-01-13,28.19
2776,2011-01-14,28.3
2777,2011-01-18,28.66
2778,2011-01-19,28.47
2779,2011-01-20,28.3525
2780,2011-01-21,28.02
2781,2011-01-24,28.38
2782,2011-01-25,28.45
2783,2011-01-26,28.78
2784,2011-01-27,28.87
2785,2011-01-28,27.750999999999998
2786,2011-01-31,27.725
2787,2011-02-01,27.9925
2788,2011-02-02,27.94
2789,2011-02-03,27.65
2790,2011-02-04,27.77
2791,2011-02-07,28.1975
2792,2011-02-08,28.2825
2793,2011-02-09,27.97
2794,2011-02-10,27.5
2795,2011-02-11,27.25
2796,2011-02-14,27.23
2797,2011-02-15,26.96
2798,2011-02-16,27.02
2799,2011-02-17,27.21
2800,2011-02-18,27.06
2801,2011-02-22,26.59
2802,2011-02-23,26.59
2803,2011-02-24,26.77
2804,2011-02-25,26.55
2805,2011-02-28,26.58
2806,2011-03-01,26.16
2807,2011-03-02,26.0775
2808,2011-03-03,26.2
2809,2011-03-04,25.9525
2810,2011-03-07,25.72
2811,2011-03-08,25.91
2812,2011-03-09,25.89
2813,2011-03-10,25.41
2814,2011-03-11,25.68
2815,2011-03-14,25.69
2816,2011-03-15,25.39
2817,2011-03-16,24.79
2818,2011-03-17,24.78
2819,2011-03-18,24.8
2820,2011-03-21,25.33
2821,2011-03-22,25.295
2822,2011-03-23,25.54
2823,2011-03-24,25.81
2824,2011-03-25,25.62
2825,2011-03-28,25.41
2826,2011-03-29,25.49
2827,2011-03-30,25.61
2828,2011-03-31,25.39
2829,2011-04-01,25.48
2830,2011-04-04,25.55
2831,2011-04-05,25.78
2832,2011-04-06,26.15
2833,2011-04-07,26.2
2834,2011-04-08,26.07
2835,2011-04-11,25.98
2836,2011-04-12,25.64
2837,2011-04-13,25.63
2838,2011-04-14,25.42
2839,2011-04-15,25.37
2840,2011-04-18,25.08
2841,2011-04-19,25.15
2842,2011-04-20,25.76
2843,2011-04-21,25.52
2844,2011-04-25,25.61
2845,2011-04-26,26.19
2846,2011-04-27,26.38
2847,2011-04-28,26.71
2848,2011-04-29,25.92
2849,2011-05-02,25.66
2850,2011-05-03,25.81
2851,2011-05-04,26.06
2852,2011-05-05,25.79
2853,2011-05-06,25.87
2854,2011-05-09,25.83
2855,2011-05-10,25.67
2856,2011-05-11,25.36
2857,2011-05-12,25.32
2858,2011-05-13,25.03
2859,2011-05-16,24.57
2860,2011-05-17,24.52
2861,2011-05-18,24.69
2862,2011-05-19,24.715
2863,2011-05-20,24.49
2864,2011-05-23,24.17
2865,2011-05-24,24.15
2866,2011-05-25,24.19
2867,2011-05-26,24.67
2868,2011-05-27,24.76
2869,2011-05-31,25.01
2870,2011-06-01,24.43
2871,2011-06-02,24.22
2872,2011-06-03,23.905
2873,2011-06-06,24.01
2874,2011-06-07,24.06
2875,2011-06-08,23.94
2876,2011-06-09,23.96
2877,2011-06-10,23.705
2878,2011-06-13,24.04
2879,2011-06-14,24.22
2880,2011-06-15,23.74
2881,2011-06-16,23.995
2882,2011-06-17,24.26
2883,2011-06-20,24.47
2884,2011-06-21,24.76
2885,2011-06-22,24.65
2886,2011-06-23,24.63
2887,2011-06-24,24.3
2888,2011-06-27,25.2
2889,2011-06-28,25.8
2890,2011-06-29,25.62
2891,2011-06-30,26.0
2892,2011-07-01,26.02
2893,2011-07-05,26.03
2894,2011-07-06,26.33
2895,2011-07-07,26.77
2896,2011-07-08,26.92
2897,2011-07-11,26.63
2898,2011-07-12,26.54
2899,2011-07-13,26.63
2900,2011-07-14,26.47
2901,2011-07-15,26.78
2902,2011-07-18,26.59
2903,2011-07-19,27.54
2904,2011-07-20,27.06
2905,2011-07-21,27.095
2906,2011-07-22,27.53
2907,2011-07-25,27.91
2908,2011-07-26,28.08
2909,2011-07-27,27.33
2910,2011-07-28,27.72
2911,2011-07-29,27.4
2912,2011-08-01,27.27
2913,2011-08-02,26.8
2914,2011-08-03,26.92
2915,2011-08-04,25.94
2916,2011-08-05,25.68
2917,2011-08-08,24.48
2918,2011-08-09,25.58
2919,2011-08-10,24.2
2920,2011-08-11,25.19
2921,2011-08-12,25.1
2922,2011-08-15,25.51
2923,2011-08-16,25.35
2924,2011-08-17,25.245
2925,2011-08-18,24.67
2926,2011-08-19,24.05
2927,2011-08-22,23.98
2928,2011-08-23,24.72
2929,2011-08-24,24.9
2930,2011-08-25,24.57
2931,2011-08-26,25.25
2932,2011-08-29,25.84
2933,2011-08-30,26.23
2934,2011-08-31,26.6
2935,2011-09-01,26.21
2936,2011-09-02,25.8
2937,2011-09-06,25.51
2938,2011-09-07,26.0
2939,2011-09-08,26.22
2940,2011-09-09,25.74
2941,2011-09-12,25.89
2942,2011-09-13,26.04
2943,2011-09-14,26.5
2944,2011-09-15,26.99
2945,2011-09-16,27.12
2946,2011-09-19,27.21
2947,2011-09-20,26.98
2948,2011-09-21,25.99
2949,2011-09-22,25.06
2950,2011-09-23,25.06
2951,2011-09-26,25.44
2952,2011-09-27,25.67
2953,2011-09-28,25.575
2954,2011-09-29,25.45
2955,2011-09-30,24.89
2956,2011-10-03,24.53
2957,2011-10-04,25.34
2958,2011-10-05,25.89
2959,2011-10-06,26.34
2960,2011-10-07,26.25
2961,2011-10-10,26.94
2962,2011-10-11,27.0
2963,2011-10-12,26.96
2964,2011-10-13,27.18
2965,2011-10-14,27.27
2966,2011-10-17,26.98
2967,2011-10-18,27.31
2968,2011-10-19,27.13
2969,2011-10-20,27.04
2970,2011-10-21,27.16
2971,2011-10-24,27.19
2972,2011-10-25,26.81
2973,2011-10-26,26.59
2974,2011-10-27,27.25
2975,2011-10-28,26.98
2976,2011-10-31,26.63
2977,2011-11-01,25.99
2978,2011-11-02,26.01
2979,2011-11-03,26.53
2980,2011-11-04,26.25
2981,2011-11-07,26.8
2982,2011-11-08,27.16
2983,2011-11-09,26.2
2984,2011-11-10,26.28
2985,2011-11-11,26.91
2986,2011-11-14,26.76
2987,2011-11-15,26.74
2988,2011-11-16,26.07
2989,2011-11-17,25.54
2990,2011-11-18,25.3
2991,2011-11-21,25.0
2992,2011-11-22,24.79
2993,2011-11-23,24.47
2994,2011-11-25,24.3
2995,2011-11-28,24.87
2996,2011-11-29,24.84
2997,2011-11-30,25.58
2998,2011-12-01,25.28
2999,2011-12-02,25.22
3000,2011-12-05,25.7
3001,2011-12-06,25.66
3002,2011-12-07,25.6
3003,2011-12-08,25.4
3004,2011-12-09,25.7
3005,2011-12-12,25.51
3006,2011-12-13,25.76
3007,2011-12-14,25.59
3008,2011-12-15,25.56
3009,2011-12-16,26.0
3010,2011-12-19,25.53
3011,2011-12-20,26.025
3012,2011-12-21,25.76
3013,2011-12-22,25.81
3014,2011-12-23,26.03
3015,2011-12-27,26.04
3016,2011-12-28,25.82
3017,2011-12-29,26.02
3018,2011-12-30,25.96
3019,2012-01-03,26.765
3020,2012-01-04,27.4
3021,2012-01-05,27.68
3022,2012-01-06,28.105
3023,2012-01-09,27.74
3024,2012-01-10,27.84
3025,2012-01-11,27.72
3026,2012-01-12,28.0
3027,2012-01-13,28.25
3028,2012-01-17,28.255
3029,2012-01-18,28.23
3030,2012-01-19,28.12
3031,2012-01-20,29.71
3032,2012-01-23,29.73
3033,2012-01-24,29.34
3034,2012-01-25,29.56
3035,2012-01-26,29.5
3036,2012-01-27,29.23
3037,2012-01-30,29.61
3038,2012-01-31,29.53
3039,2012-02-01,29.89
3040,2012-02-02,29.95
3041,2012-02-03,30.24
3042,2012-02-06,30.2
3043,2012-02-07,30.35
3044,2012-02-08,30.66
3045,2012-02-09,30.77
3046,2012-02-10,30.495
3047,2012-02-13,30.58
3048,2012-02-14,30.25
3049,2012-02-15,30.05
3050,2012-02-16,31.285
3051,2012-02-17,31.25
3052,2012-02-21,31.44
3053,2012-02-22,31.27
3054,2012-02-23,31.37
3055,2012-02-24,31.48
3056,2012-02-27,31.35
3057,2012-02-28,31.87
3058,2012-02-29,31.74
3059,2012-03-01,32.29
3060,2012-03-02,32.075
3061,2012-03-05,31.8
3062,2012-03-06,31.555
3063,2012-03-07,31.84
3064,2012-03-08,32.01
3065,2012-03-09,31.99
3066,2012-03-12,32.04
3067,2012-03-13,32.67
3068,2012-03-14,32.77
3069,2012-03-15,32.85
3070,2012-03-16,32.6
3071,2012-03-19,32.2
3072,2012-03-20,31.99
3073,2012-03-21,31.91
3074,2012-03-22,31.995
3075,2012-03-23,32.01
3076,2012-03-26,32.59
3077,2012-03-27,32.52
3078,2012-03-28,32.19
3079,2012-03-29,32.12
3080,2012-03-30,32.255
3081,2012-04-02,32.29
3082,2012-04-03,31.94
3083,2012-04-04,31.21
3084,2012-04-05,31.52
3085,2012-04-09,31.1
3086,2012-04-10,30.47
3087,2012-04-11,30.345
3088,2012-04-12,30.975
3089,2012-04-13,30.81
3090,2012-04-16,31.075
3091,2012-04-17,31.44
3092,2012-04-18,31.14
3093,2012-04-19,31.01
3094,2012-04-20,32.42
3095,2012-04-23,32.12
3096,2012-04-24,31.92
3097,2012-04-25,32.2
3098,2012-04-26,32.11
3099,2012-04-27,31.98
3100,2012-04-30,32.015
3101,2012-05-01,32.01
3102,2012-05-02,31.8
3103,2012-05-03,31.76
3104,2012-05-04,30.98
3105,2012-05-07,30.65
3106,2012-05-08,30.5
3107,2012-05-09,30.76
3108,2012-05-10,30.74
3109,2012-05-11,31.16
3110,2012-05-14,30.68
3111,2012-05-15,30.21
3112,2012-05-16,29.9
3113,2012-05-17,29.72
3114,2012-05-18,29.27
3115,2012-05-21,29.75
3116,2012-05-22,29.76
3117,2012-05-23,29.11
3118,2012-05-24,29.07
3119,2012-05-25,29.06
3120,2012-05-29,29.56
3121,2012-05-30,29.34
3122,2012-05-31,29.19
3123,2012-06-01,28.45
3124,2012-06-04,28.55
3125,2012-06-05,28.505
3126,2012-06-06,29.35
3127,2012-06-07,29.23
3128,2012-06-08,29.65
3129,2012-06-11,28.895
3130,2012-06-12,29.29
3131,2012-06-13,29.13
3132,2012-06-14,29.34
3133,2012-06-15,30.02
3134,2012-06-18,29.84
3135,2012-06-19,30.7
3136,2012-06-20,30.93
3137,2012-06-21,30.135
3138,2012-06-22,30.7
3139,2012-06-25,29.865
3140,2012-06-26,30.02
3141,2012-06-27,30.17
3142,2012-06-28,29.91
3143,2012-06-29,30.59
3144,2012-07-02,30.56
3145,2012-07-03,30.76
3146,2012-07-05,30.7
3147,2012-07-06,30.185
3148,2012-07-09,30.0
3149,2012-07-10,29.74
3150,2012-07-11,29.3
3151,2012-07-12,28.63
3152,2012-07-13,29.39
3153,2012-07-16,29.44
3154,2012-07-17,29.66
3155,2012-07-18,30.45
3156,2012-07-19,30.665
3157,2012-07-20,30.115
3158,2012-07-23,29.28
3159,2012-07-24,29.15
3160,2012-07-25,28.83
3161,2012-07-26,29.16
3162,2012-07-27,29.755
3163,2012-07-30,29.64
3164,2012-07-31,29.47
3165,2012-08-01,29.41
3166,2012-08-02,29.19
3167,2012-08-03,29.75
3168,2012-08-06,29.95
3169,2012-08-07,30.26
3170,2012-08-08,30.33
3171,2012-08-09,30.5
3172,2012-08-10,30.42
3173,2012-08-13,30.39
3174,2012-08-14,30.13
3175,2012-08-15,30.2
3176,2012-08-16,30.78
3177,2012-08-17,30.9
3178,2012-08-20,30.74
3179,2012-08-21,30.8
3180,2012-08-22,30.54
3181,2012-08-23,30.255
3182,2012-08-24,30.56
3183,2012-08-27,30.69
3184,2012-08-28,30.63
3185,2012-08-29,30.65
3186,2012-08-30,30.32
3187,2012-08-31,30.82
3188,2012-09-04,30.385
3189,2012-09-05,30.39
3190,2012-09-06,31.345
3191,2012-09-07,30.95
3192,2012-09-10,30.72
3193,2012-09-11,30.79
3194,2012-09-12,30.78
3195,2012-09-13,30.935
3196,2012-09-14,31.21
3197,2012-09-17,31.21
3198,2012-09-18,31.175
3199,2012-09-19,31.052
3200,2012-09-20,31.45
3201,2012-09-21,31.19
3202,2012-09-24,30.78
3203,2012-09-25,30.39
3204,2012-09-26,30.165
3205,2012-09-27,30.16
3206,2012-09-28,29.76
3207,2012-10-01,29.49
3208,2012-10-02,29.66
3209,2012-10-03,29.86
3210,2012-10-04,30.03
3211,2012-10-05,29.85
3212,2012-10-08,29.78
3213,2012-10-09,29.28
3214,2012-10-10,28.98
3215,2012-10-11,28.95
3216,2012-10-12,29.2
3217,2012-10-15,29.51
3218,2012-10-16,29.49
3219,2012-10-17,29.59
3220,2012-10-18,29.495
3221,2012-10-19,28.64
3222,2012-10-22,28.0
3223,2012-10-23,28.046999999999997
3224,2012-10-24,27.9019
3225,2012-10-25,27.88
3226,2012-10-26,28.21
3227,2012-10-31,28.54
3228,2012-11-01,29.515
3229,2012-11-02,29.4998
3230,2012-11-05,29.63
3231,2012-11-06,29.86
3232,2012-11-07,29.08
3233,2012-11-08,28.81
3234,2012-11-09,28.83
3235,2012-11-12,28.22
3236,2012-11-13,27.0895
3237,2012-11-14,26.84
3238,2012-11-15,26.6607
3239,2012-11-16,26.5209
3240,2012-11-19,26.7277
3241,2012-11-20,26.71
3242,2012-11-21,26.95
3243,2012-11-23,27.7
3244,2012-11-26,27.385
3245,2012-11-27,27.08
3246,2012-11-28,27.36
3247,2012-11-29,26.95
3248,2012-11-30,26.615
